"germplasmName","Function","Herbicide","Grain_Class","BLUE","studyYear","Trait"
"211L1036","Conventional_Entry","Conventional","Long",7404.09407,2021,"Yield.LSU_01.0000138"
"211L1037","Conventional_Entry","Conventional","Long",9216.200652,2021,"Yield.LSU_01.0000138"
"211L1038","Conventional_Entry","Conventional","Long",8933.901201,2021,"Yield.LSU_01.0000138"
"211L1040","Conventional_Entry","Conventional","Long",9126.316519,2021,"Yield.LSU_01.0000138"
"211L1041","Conventional_Entry","Conventional","Long",9417.650838,2021,"Yield.LSU_01.0000138"
"211L1042","Conventional_Entry","Conventional","Long",9110.695625,2021,"Yield.LSU_01.0000138"
"211L1043","Conventional_Entry","Conventional","Long",7577.466472,2021,"Yield.LSU_01.0000138"
"211L1044","Conventional_Entry","Conventional","Long",9242.152359,2021,"Yield.LSU_01.0000138"
"211L1045","Conventional_Entry","Conventional","Long",8012.439973,2021,"Yield.LSU_01.0000138"
"211L1046","Conventional_Entry","Conventional","Long",8100.031344,2021,"Yield.LSU_01.0000138"
"211L1047","Conventional_Entry","Conventional","Long",8343.080699,2021,"Yield.LSU_01.0000138"
"211L1048","Conventional_Entry","Conventional","Long",8173.475259,2021,"Yield.LSU_01.0000138"
"211L1049","Conventional_Entry","Conventional","Long",8542.02381,2021,"Yield.LSU_01.0000138"
"211L1050","Conventional_Entry","Conventional","Long",8842.226789,2021,"Yield.LSU_01.0000138"
"211L1052","Conventional_Entry","Conventional","Long",9090.833634,2021,"Yield.LSU_01.0000138"
"211L1053","Conventional_Entry","Conventional","Long",7772.517986,2021,"Yield.LSU_01.0000138"
"211L1054","Conventional_Entry","Conventional","Long",7663.223051,2021,"Yield.LSU_01.0000138"
"211L1055","Conventional_Entry","Conventional","Long",7932.976132,2021,"Yield.LSU_01.0000138"
"211L1056","Conventional_Entry","Conventional","Long",9214.118682,2021,"Yield.LSU_01.0000138"
"211L1057","Conventional_Entry","Conventional","Long",8891.58395,2021,"Yield.LSU_01.0000138"
"211L1058","Conventional_Entry","Conventional","Long",8931.467711,2021,"Yield.LSU_01.0000138"
"211L1059","Conventional_Entry","Conventional","Long",8571.181819,2021,"Yield.LSU_01.0000138"
"211L1060","Conventional_Entry","Conventional","Long",9174.770402,2021,"Yield.LSU_01.0000138"
"211L1061","Conventional_Entry","Conventional","Long",9142.023582,2021,"Yield.LSU_01.0000138"
"211L1062","Conventional_Entry","Conventional","Long",8705.140601,2021,"Yield.LSU_01.0000138"
"211L1063","Conventional_Entry","Conventional","Long",8767.061459,2021,"Yield.LSU_01.0000138"
"211L1064","Conventional_Entry","Conventional","Long",9103.793861,2021,"Yield.LSU_01.0000138"
"211L1065","Conventional_Entry","Conventional","Long",9398.373232,2021,"Yield.LSU_01.0000138"
"211L1066","Conventional_Entry","Conventional","Long",8226.000443,2021,"Yield.LSU_01.0000138"
"211L1067","Conventional_Entry","Conventional","Long",7323.111218,2021,"Yield.LSU_01.0000138"
"211L1068","Conventional_Entry","Conventional","Long",8961.836538,2021,"Yield.LSU_01.0000138"
"211L1069","Conventional_Entry","Conventional","Long",9055.404249,2021,"Yield.LSU_01.0000138"
"211L1070","Conventional_Entry","Conventional","Long",9550.27065,2021,"Yield.LSU_01.0000138"
"211L1071","Conventional_Entry","Conventional","Long",8615.670058,2021,"Yield.LSU_01.0000138"
"211L1072","Conventional_Entry","Conventional","Long",8176.053002,2021,"Yield.LSU_01.0000138"
"211L1073","Conventional_Entry","Conventional","Long",8487.597641,2021,"Yield.LSU_01.0000138"
"211L1074","Conventional_Entry","Conventional","Long",8759.154064,2021,"Yield.LSU_01.0000138"
"211L1075","Conventional_Entry","Conventional","Long",7654.733969,2021,"Yield.LSU_01.0000138"
"211L1076","Conventional_Entry","Conventional","Long",8801.051646,2021,"Yield.LSU_01.0000138"
"211L1077","Conventional_Entry","Conventional","Long",8606.796839,2021,"Yield.LSU_01.0000138"
"211L1078","Conventional_Entry","Conventional","Long",8726.132698,2021,"Yield.LSU_01.0000138"
"211L1079","Conventional_Entry","Conventional","Long",8881.918647,2021,"Yield.LSU_01.0000138"
"211L1080","Conventional_Entry","Conventional","Long",9246.17697,2021,"Yield.LSU_01.0000138"
"211L1081","Conventional_Entry","Conventional","Long",8633.736781,2021,"Yield.LSU_01.0000138"
"211L1082","Conventional_Entry","Conventional","Long",6604.924036,2021,"Yield.LSU_01.0000138"
"211L1083","Conventional_Entry","Conventional","Long",9663.046755,2021,"Yield.LSU_01.0000138"
"211L1084","Conventional_Entry","Conventional","Long",8813.1307,2021,"Yield.LSU_01.0000138"
"211L1085","Conventional_Entry","Conventional","Long",9587.167351,2021,"Yield.LSU_01.0000138"
"211L1086","Conventional_Entry","Conventional","Long",8392.541415,2021,"Yield.LSU_01.0000138"
"211L1087","Conventional_Entry","Conventional","Long",8901.389847,2021,"Yield.LSU_01.0000138"
"211L1088","Conventional_Entry","Conventional","Long",7877.29607,2021,"Yield.LSU_01.0000138"
"211L1089","Conventional_Entry","Conventional","Long",8429.177165,2021,"Yield.LSU_01.0000138"
"211L1090","Conventional_Entry","Conventional","Long",9506.788143,2021,"Yield.LSU_01.0000138"
"211L1091","Conventional_Entry","Conventional","Long",9179.487679,2021,"Yield.LSU_01.0000138"
"211L1092","Conventional_Entry","Conventional","Long",8451.56623,2021,"Yield.LSU_01.0000138"
"211L1093","Conventional_Entry","Conventional","Long",9858.602903,2021,"Yield.LSU_01.0000138"
"211L1094","Conventional_Entry","Conventional","Long",9061.359193,2021,"Yield.LSU_01.0000138"
"211L1095","Conventional_Entry","Conventional","Long",8328.461119,2021,"Yield.LSU_01.0000138"
"211L1096","Conventional_Entry","Conventional","Long",8052.863962,2021,"Yield.LSU_01.0000138"
"211L1097","Conventional_Entry","Conventional","Long",8983.760905,2021,"Yield.LSU_01.0000138"
"211L1098","Conventional_Entry","Conventional","Long",8702.766508,2021,"Yield.LSU_01.0000138"
"211L1099","Conventional_Entry","Conventional","Long",9266.10088,2021,"Yield.LSU_01.0000138"
"211L1100","Conventional_Entry","Conventional","Long",8929.881405,2021,"Yield.LSU_01.0000138"
"211L1101","Conventional_Entry","Conventional","Long",8005.0238,2021,"Yield.LSU_01.0000138"
"211L1102","Conventional_Entry","Conventional","Long",6209.148255,2021,"Yield.LSU_01.0000138"
"211L1103","Conventional_Entry","Conventional","Long",9378.987616,2021,"Yield.LSU_01.0000138"
"211L1104","Conventional_Entry","Conventional","Long",5869.870478,2021,"Yield.LSU_01.0000138"
"211L1105","Conventional_Entry","Conventional","Long",8972.808397,2021,"Yield.LSU_01.0000138"
"211L1106","Conventional_Entry","Conventional","Long",7475.118884,2021,"Yield.LSU_01.0000138"
"211L1107","Conventional_Entry","Conventional","Long",7211.718558,2021,"Yield.LSU_01.0000138"
"211L1108","Conventional_Entry","Conventional","Long",9366.068156,2021,"Yield.LSU_01.0000138"
"211L1109","Conventional_Entry","Conventional","Long",8215.180464,2021,"Yield.LSU_01.0000138"
"211L1110","Conventional_Entry","Conventional","Long",8103.287534,2021,"Yield.LSU_01.0000138"
"211L1111","Conventional_Entry","Conventional","Long",9361.548563,2021,"Yield.LSU_01.0000138"
"211L1112","Conventional_Entry","Conventional","Long",9561.177503,2021,"Yield.LSU_01.0000138"
"211L1114","Conventional_Entry","Conventional","Long",8481.047832,2021,"Yield.LSU_01.0000138"
"211L1115","Conventional_Entry","Conventional","Long",7979.088189,2021,"Yield.LSU_01.0000138"
"211L1116","Conventional_Entry","Conventional","Long",8164.835305,2021,"Yield.LSU_01.0000138"
"211L1117","Conventional_Entry","Conventional","Long",7714.350885,2021,"Yield.LSU_01.0000138"
"211L1118","Conventional_Entry","Conventional","Long",9017.924248,2021,"Yield.LSU_01.0000138"
"211L1119","Conventional_Entry","Conventional","Long",8560.316173,2021,"Yield.LSU_01.0000138"
"211L1120","Conventional_Entry","Conventional","Long",8472.146966,2021,"Yield.LSU_01.0000138"
"211L1121","Conventional_Entry","Conventional","Long",7583.04787,2021,"Yield.LSU_01.0000138"
"211L1122","Conventional_Entry","Conventional","Long",8919.118214,2021,"Yield.LSU_01.0000138"
"211L1123","Conventional_Entry","Conventional","Long",8170.236658,2021,"Yield.LSU_01.0000138"
"211L1124","Conventional_Entry","Conventional","Long",9365.623217,2021,"Yield.LSU_01.0000138"
"211L1125","Conventional_Entry","Conventional","Long",8605.644974,2021,"Yield.LSU_01.0000138"
"211L1126","Conventional_Entry","Conventional","Long",8079.834043,2021,"Yield.LSU_01.0000138"
"211L1127","Conventional_Entry","Conventional","Long",9016.119698,2021,"Yield.LSU_01.0000138"
"211L1128","Conventional_Entry","Conventional","Long",8850.782128,2021,"Yield.LSU_01.0000138"
"211L1129","Conventional_Entry","Conventional","Long",9171.012298,2021,"Yield.LSU_01.0000138"
"211L1130","Conventional_Entry","Conventional","Long",8102.100562,2021,"Yield.LSU_01.0000138"
"211L1131","Conventional_Entry","Conventional","Long",7464.484439,2021,"Yield.LSU_01.0000138"
"211L1132","Conventional_Entry","Conventional","Long",8016.21532,2021,"Yield.LSU_01.0000138"
"211L1133","Conventional_Entry","Conventional","Long",7677.389227,2021,"Yield.LSU_01.0000138"
"211L1134","Conventional_Entry","Conventional","Long",8548.384496,2021,"Yield.LSU_01.0000138"
"211L1135","Conventional_Entry","Conventional","Long",8137.414865,2021,"Yield.LSU_01.0000138"
"211L1136","Conventional_Entry","Conventional","Long",9084.212832,2021,"Yield.LSU_01.0000138"
"211L1137","Conventional_Entry","Conventional","Long",9600.605321,2021,"Yield.LSU_01.0000138"
"211L1138","Conventional_Entry","Conventional","Long",9195.597624,2021,"Yield.LSU_01.0000138"
"211L1139","Conventional_Entry","Conventional","Long",8674.706443,2021,"Yield.LSU_01.0000138"
"211L1140","Conventional_Entry","Conventional","Long",9562.89448,2021,"Yield.LSU_01.0000138"
"211L1141","Conventional_Entry","Conventional","Long",8380.725525,2021,"Yield.LSU_01.0000138"
"211L1142","Conventional_Entry","Conventional","Long",8193.269871,2021,"Yield.LSU_01.0000138"
"211L1143","Conventional_Entry","Conventional","Long",9209.31102,2021,"Yield.LSU_01.0000138"
"211L1144","Conventional_Entry","Conventional","Long",8986.694311,2021,"Yield.LSU_01.0000138"
"211L1145","Conventional_Entry","Conventional","Long",8429.90061,2021,"Yield.LSU_01.0000138"
"211L1146","Conventional_Entry","Conventional","Long",8345.864558,2021,"Yield.LSU_01.0000138"
"211L1147","Conventional_Entry","Conventional","Long",7431.104306,2021,"Yield.LSU_01.0000138"
"211L1148","Conventional_Entry","Conventional","Long",9178.461754,2021,"Yield.LSU_01.0000138"
"211L1149","Conventional_Entry","Conventional","Long",9444.177148,2021,"Yield.LSU_01.0000138"
"211L1150","Conventional_Entry","Conventional","Long",8897.264052,2021,"Yield.LSU_01.0000138"
"211L1151","Conventional_Entry","Conventional","Long",6423.519957,2021,"Yield.LSU_01.0000138"
"211L1152","Conventional_Entry","Conventional","Long",9314.279864,2021,"Yield.LSU_01.0000138"
"211L1153","Conventional_Entry","Conventional","Long",8514.486955,2021,"Yield.LSU_01.0000138"
"211L1154","Conventional_Entry","Conventional","Long",10311.92676,2021,"Yield.LSU_01.0000138"
"211L1155","Conventional_Entry","Conventional","Long",9394.830868,2021,"Yield.LSU_01.0000138"
"211L1156","Conventional_Entry","Conventional","Long",8741.917016,2021,"Yield.LSU_01.0000138"
"211L1157","Conventional_Entry","Conventional","Long",9021.434583,2021,"Yield.LSU_01.0000138"
"211L1158","Conventional_Entry","Conventional","Long",8573.487088,2021,"Yield.LSU_01.0000138"
"211L1159","Conventional_Entry","Conventional","Long",9381.764262,2021,"Yield.LSU_01.0000138"
"211L1160","Conventional_Entry","Conventional","Long",9419.338484,2021,"Yield.LSU_01.0000138"
"211L1161","Conventional_Entry","Conventional","Long",7362.037996,2021,"Yield.LSU_01.0000138"
"211L1162","Conventional_Entry","Conventional","Long",8317.362832,2021,"Yield.LSU_01.0000138"
"211L1163","Conventional_Entry","Conventional","Long",8456.043638,2021,"Yield.LSU_01.0000138"
"211L1164","Conventional_Entry","Conventional","Long",8042.772122,2021,"Yield.LSU_01.0000138"
"211L1165","Conventional_Entry","Conventional","Long",9176.420619,2021,"Yield.LSU_01.0000138"
"211L1166","Conventional_Entry","Conventional","Long",8429.80848,2021,"Yield.LSU_01.0000138"
"211L1167","Conventional_Entry","Conventional","Long",7662.169077,2021,"Yield.LSU_01.0000138"
"211L1168","Conventional_Entry","Conventional","Long",8029.948992,2021,"Yield.LSU_01.0000138"
"211L1169","Conventional_Entry","Conventional","Long",8572.094075,2021,"Yield.LSU_01.0000138"
"211L1170","Conventional_Entry","Conventional","Long",7827.986108,2021,"Yield.LSU_01.0000138"
"211L1171","Conventional_Entry","Conventional","Long",9306.262807,2021,"Yield.LSU_01.0000138"
"211L1172","Conventional_Entry","Conventional","Long",9018.811198,2021,"Yield.LSU_01.0000138"
"211L1173","Conventional_Entry","Conventional","Long",8657.524015,2021,"Yield.LSU_01.0000138"
"211L1174","Conventional_Entry","Conventional","Long",8470.684228,2021,"Yield.LSU_01.0000138"
"211L1175","Conventional_Entry","Conventional","Long",9376.699783,2021,"Yield.LSU_01.0000138"
"211L1176","Conventional_Entry","Conventional","Long",7829.607124,2021,"Yield.LSU_01.0000138"
"211L1177","Conventional_Entry","Conventional","Long",8966.862062,2021,"Yield.LSU_01.0000138"
"211L1178","Conventional_Entry","Conventional","Long",8906.668006,2021,"Yield.LSU_01.0000138"
"211L1179","Conventional_Entry","Conventional","Long",7368.688462,2021,"Yield.LSU_01.0000138"
"211L1180","Conventional_Entry","Conventional","Long",8413.683798,2021,"Yield.LSU_01.0000138"
"211L1181","Conventional_Entry","Conventional","Long",9572.579667,2021,"Yield.LSU_01.0000138"
"211L1182","Conventional_Entry","Conventional","Long",9142.709867,2021,"Yield.LSU_01.0000138"
"211L1183","Conventional_Entry","Conventional","Long",8164.830478,2021,"Yield.LSU_01.0000138"
"211L1184","Conventional_Entry","Conventional","Long",7913.689644,2021,"Yield.LSU_01.0000138"
"211L1185","Conventional_Entry","Conventional","Long",9221.568252,2021,"Yield.LSU_01.0000138"
"211L1186","Conventional_Entry","Conventional","Long",9533.258579,2021,"Yield.LSU_01.0000138"
"211L1187","Conventional_Entry","Conventional","Long",8247.991814,2021,"Yield.LSU_01.0000138"
"211L1188","Conventional_Entry","Conventional","Long",8100.259974,2021,"Yield.LSU_01.0000138"
"211L1189","Conventional_Entry","Conventional","Long",9066.527342,2021,"Yield.LSU_01.0000138"
"211L1190","Conventional_Entry","Conventional","Long",7892.341236,2021,"Yield.LSU_01.0000138"
"211L1191","Conventional_Entry","Conventional","Long",8033.475788,2021,"Yield.LSU_01.0000138"
"211L1192","Conventional_Entry","Conventional","Long",7954.088501,2021,"Yield.LSU_01.0000138"
"211L1193","Conventional_Entry","Conventional","Long",7570.387932,2021,"Yield.LSU_01.0000138"
"211L1194","Conventional_Entry","Conventional","Long",9199.247423,2021,"Yield.LSU_01.0000138"
"211L1195","Conventional_Entry","Conventional","Long",7566.945317,2021,"Yield.LSU_01.0000138"
"211L1196","Conventional_Entry","Conventional","Long",9839.754253,2021,"Yield.LSU_01.0000138"
"211L1197","Conventional_Entry","Conventional","Long",7592.595235,2021,"Yield.LSU_01.0000138"
"211L1198","Conventional_Entry","Conventional","Long",8338.387545,2021,"Yield.LSU_01.0000138"
"211L1199","Conventional_Entry","Conventional","Long",8555.423008,2021,"Yield.LSU_01.0000138"
"211L1200","Conventional_Entry","Conventional","Long",9163.821639,2021,"Yield.LSU_01.0000138"
"211L1201","Conventional_Entry","Conventional","Long",9031.711296,2021,"Yield.LSU_01.0000138"
"211L1202","Conventional_Entry","Conventional","Long",7894.748712,2021,"Yield.LSU_01.0000138"
"211L1203","Conventional_Entry","Conventional","Long",8622.62732,2021,"Yield.LSU_01.0000138"
"211L1204","Conventional_Entry","Conventional","Long",7970.62883,2021,"Yield.LSU_01.0000138"
"211L1205","Conventional_Entry","Conventional","Long",8223.561327,2021,"Yield.LSU_01.0000138"
"211L1206","Conventional_Entry","Conventional","Long",7039.692831,2021,"Yield.LSU_01.0000138"
"211L1208","Conventional_Entry","Conventional","Long",9373.585126,2021,"Yield.LSU_01.0000138"
"211L1209","Conventional_Entry","Conventional","Long",8988.431842,2021,"Yield.LSU_01.0000138"
"211L1210","Conventional_Entry","Conventional","Long",9157.263491,2021,"Yield.LSU_01.0000138"
"211L1211","Conventional_Entry","Conventional","Long",8744.391626,2021,"Yield.LSU_01.0000138"
"211L1212","Conventional_Entry","Conventional","Long",9284.366361,2021,"Yield.LSU_01.0000138"
"211L1213","Conventional_Entry","Conventional","Long",7458.33455,2021,"Yield.LSU_01.0000138"
"211L1214","Conventional_Entry","Conventional","Long",8761.103794,2021,"Yield.LSU_01.0000138"
"211L1215","Conventional_Entry","Conventional","Long",8258.982303,2021,"Yield.LSU_01.0000138"
"211L1216","Conventional_Entry","Conventional","Long",7183.193452,2021,"Yield.LSU_01.0000138"
"211L1217","Conventional_Entry","Conventional","Long",8895.19848,2021,"Yield.LSU_01.0000138"
"211L1218","Conventional_Entry","Conventional","Long",7917.353028,2021,"Yield.LSU_01.0000138"
"211L1219","Conventional_Entry","Conventional","Long",8963.962381,2021,"Yield.LSU_01.0000138"
"211L1220","Conventional_Entry","Conventional","Long",8206.500915,2021,"Yield.LSU_01.0000138"
"211L1221","Conventional_Entry","Conventional","Long",8488.303838,2021,"Yield.LSU_01.0000138"
"211L1222","Conventional_Entry","Conventional","Long",9907.198705,2021,"Yield.LSU_01.0000138"
"211L1223","Conventional_Entry","Conventional","Long",8914.404386,2021,"Yield.LSU_01.0000138"
"211L1224","Conventional_Entry","Conventional","Long",9022.358141,2021,"Yield.LSU_01.0000138"
"211L1225","Conventional_Entry","Conventional","Long",9176.455892,2021,"Yield.LSU_01.0000138"
"211L1226","Conventional_Entry","Conventional","Long",8214.29753,2021,"Yield.LSU_01.0000138"
"211L1227","Conventional_Entry","Conventional","Long",9712.587146,2021,"Yield.LSU_01.0000138"
"211L1228","Conventional_Entry","Conventional","Long",9599.052029,2021,"Yield.LSU_01.0000138"
"211L1229","Conventional_Entry","Conventional","Long",8957.521838,2021,"Yield.LSU_01.0000138"
"211L1230","Conventional_Entry","Conventional","Long",8486.470096,2021,"Yield.LSU_01.0000138"
"211L1231","Conventional_Entry","Conventional","Long",8050.431145,2021,"Yield.LSU_01.0000138"
"211L1232","Conventional_Entry","Conventional","Long",8944.381893,2021,"Yield.LSU_01.0000138"
"211L1233","Conventional_Entry","Conventional","Long",8247.736822,2021,"Yield.LSU_01.0000138"
"211L1234","Conventional_Entry","Conventional","Long",8998.444201,2021,"Yield.LSU_01.0000138"
"211L1235","Conventional_Entry","Conventional","Long",8439.937442,2021,"Yield.LSU_01.0000138"
"211L1236","Conventional_Entry","Conventional","Long",8265.111914,2021,"Yield.LSU_01.0000138"
"211L1237","Conventional_Entry","Conventional","Long",9586.233697,2021,"Yield.LSU_01.0000138"
"211L1238","Conventional_Entry","Conventional","Long",9430.007387,2021,"Yield.LSU_01.0000138"
"211L1239","Conventional_Entry","Conventional","Long",8512.125289,2021,"Yield.LSU_01.0000138"
"211L1240","Conventional_Entry","Conventional","Long",8541.475928,2021,"Yield.LSU_01.0000138"
"211L1241","Conventional_Entry","Conventional","Long",8018.377933,2021,"Yield.LSU_01.0000138"
"211L1242","Conventional_Entry","Conventional","Long",7416.568896,2021,"Yield.LSU_01.0000138"
"211L1243","Conventional_Entry","Conventional","Long",9468.600072,2021,"Yield.LSU_01.0000138"
"211L1244","Conventional_Entry","Conventional","Long",9311.259047,2021,"Yield.LSU_01.0000138"
"211L1245","Conventional_Entry","Conventional","Long",8958.162565,2021,"Yield.LSU_01.0000138"
"211L1246","Conventional_Entry","Conventional","Long",7856.237547,2021,"Yield.LSU_01.0000138"
"211L1247","Conventional_Entry","Conventional","Long",8653.474718,2021,"Yield.LSU_01.0000138"
"211L1248","Conventional_Entry","Conventional","Long",8185.466964,2021,"Yield.LSU_01.0000138"
"211L1249","Conventional_Entry","Conventional","Long",8532.004319,2021,"Yield.LSU_01.0000138"
"211L1250","Conventional_Entry","Conventional","Long",8675.296079,2021,"Yield.LSU_01.0000138"
"211L1251","Conventional_Entry","Conventional","Long",9121.50303,2021,"Yield.LSU_01.0000138"
"211L1252","Conventional_Entry","Conventional","Long",8897.364456,2021,"Yield.LSU_01.0000138"
"211L1253","Conventional_Entry","Conventional","Long",8965.78563,2021,"Yield.LSU_01.0000138"
"211L1254","Conventional_Entry","Conventional","Long",9599.796187,2021,"Yield.LSU_01.0000138"
"211L1255","Conventional_Entry","Conventional","Long",8740.241508,2021,"Yield.LSU_01.0000138"
"211L1256","Conventional_Entry","Conventional","Long",8861.661234,2021,"Yield.LSU_01.0000138"
"211L1257","Conventional_Entry","Conventional","Long",8103.40258,2021,"Yield.LSU_01.0000138"
"211L1258","Conventional_Entry","Conventional","Long",8359.101339,2021,"Yield.LSU_01.0000138"
"211L1259","Conventional_Entry","Conventional","Long",8957.259034,2021,"Yield.LSU_01.0000138"
"211L1260","Conventional_Entry","Conventional","Long",9437.435431,2021,"Yield.LSU_01.0000138"
"211L1261","Conventional_Entry","Conventional","Long",9202.428003,2021,"Yield.LSU_01.0000138"
"211L1262","Conventional_Entry","Conventional","Long",7375.937803,2021,"Yield.LSU_01.0000138"
"211L1263","Conventional_Entry","Conventional","Long",7854.486381,2021,"Yield.LSU_01.0000138"
"211L1265","Conventional_Entry","Conventional","Long",6619.166968,2021,"Yield.LSU_01.0000138"
"211L1266","Conventional_Entry","Conventional","Long",8954.117706,2021,"Yield.LSU_01.0000138"
"211L1267","Conventional_Entry","Conventional","Long",9161.51802,2021,"Yield.LSU_01.0000138"
"211L1268","Conventional_Entry","Conventional","Long",8922.167234,2021,"Yield.LSU_01.0000138"
"211L1269","Conventional_Entry","Conventional","Long",7471.08837,2021,"Yield.LSU_01.0000138"
"211L1270","Conventional_Entry","Conventional","Long",8210.958041,2021,"Yield.LSU_01.0000138"
"211L1271","Conventional_Entry","Conventional","Long",9626.959315,2021,"Yield.LSU_01.0000138"
"211L1272","Conventional_Entry","Conventional","Long",8297.806065,2021,"Yield.LSU_01.0000138"
"211L1273","Conventional_Entry","Conventional","Long",7816.682525,2021,"Yield.LSU_01.0000138"
"211L1274","Conventional_Entry","Conventional","Long",8918.86775,2021,"Yield.LSU_01.0000138"
"211L1275","Conventional_Entry","Conventional","Long",7682.987879,2021,"Yield.LSU_01.0000138"
"211L1276","Conventional_Entry","Conventional","Long",8782.16786,2021,"Yield.LSU_01.0000138"
"211L1277","Conventional_Entry","Conventional","Long",8910.777523,2021,"Yield.LSU_01.0000138"
"211L1279","Conventional_Entry","Conventional","Long",9713.079025,2021,"Yield.LSU_01.0000138"
"211L1280","Conventional_Entry","Conventional","Long",8661.251351,2021,"Yield.LSU_01.0000138"
"211L1281","Conventional_Entry","Conventional","Long",9730.193139,2021,"Yield.LSU_01.0000138"
"211L1282","Conventional_Entry","Conventional","Long",9131.057399,2021,"Yield.LSU_01.0000138"
"211L1283","Conventional_Entry","Conventional","Long",8573.124272,2021,"Yield.LSU_01.0000138"
"211L1284","Conventional_Entry","Conventional","Long",7489.030944,2021,"Yield.LSU_01.0000138"
"211L1285","Conventional_Entry","Conventional","Long",8432.427047,2021,"Yield.LSU_01.0000138"
"211L1287","Conventional_Entry","Conventional","Long",8665.185498,2021,"Yield.LSU_01.0000138"
"211L1288","Conventional_Entry","Conventional","Long",8150.953816,2021,"Yield.LSU_01.0000138"
"211L1289","Conventional_Entry","Conventional","Long",8948.179084,2021,"Yield.LSU_01.0000138"
"211L1290","Conventional_Entry","Conventional","Long",8968.321136,2021,"Yield.LSU_01.0000138"
"211L1291","Conventional_Entry","Conventional","Long",9456.642244,2021,"Yield.LSU_01.0000138"
"211L1292","Conventional_Entry","Conventional","Long",5919.910491,2021,"Yield.LSU_01.0000138"
"211L1293","Conventional_Entry","Conventional","Long",10257.03595,2021,"Yield.LSU_01.0000138"
"211L1294","Conventional_Entry","Conventional","Long",9177.906357,2021,"Yield.LSU_01.0000138"
"211L1295","Conventional_Entry","Conventional","Long",7811.700354,2021,"Yield.LSU_01.0000138"
"211L1296","Conventional_Entry","Conventional","Long",9558.63202,2021,"Yield.LSU_01.0000138"
"211L1298","Conventional_Entry","Conventional","Long",7786.596649,2021,"Yield.LSU_01.0000138"
"211L1299","Conventional_Entry","Conventional","Long",8694.030987,2021,"Yield.LSU_01.0000138"
"211L1300","Conventional_Entry","Conventional","Long",9444.56733,2021,"Yield.LSU_01.0000138"
"211L1301","Conventional_Entry","Conventional","Long",7746.237356,2021,"Yield.LSU_01.0000138"
"211L1302","Conventional_Entry","Conventional","Long",5775.343242,2021,"Yield.LSU_01.0000138"
"211L1303","Conventional_Entry","Conventional","Long",7929.752661,2021,"Yield.LSU_01.0000138"
"211L1304","Conventional_Entry","Conventional","Long",7413.641673,2021,"Yield.LSU_01.0000138"
"211L1305","Conventional_Entry","Conventional","Long",8766.231703,2021,"Yield.LSU_01.0000138"
"211L1306","Conventional_Entry","Conventional","Long",8805.104639,2021,"Yield.LSU_01.0000138"
"211L1307","Conventional_Entry","Conventional","Long",8775.949513,2021,"Yield.LSU_01.0000138"
"211L1308","Conventional_Entry","Conventional","Long",8075.75603,2021,"Yield.LSU_01.0000138"
"211L1332","Conventional_Entry","Conventional","Long",7687.273466,2021,"Yield.LSU_01.0000138"
"211L1333","Conventional_Entry","Conventional","Long",8982.439046,2021,"Yield.LSU_01.0000138"
"211L1334","Conventional_Entry","Conventional","Long",8532.07326,2021,"Yield.LSU_01.0000138"
"211L1335","Conventional_Entry","Conventional","Long",8215.770685,2021,"Yield.LSU_01.0000138"
"211L1336","Conventional_Entry","Conventional","Long",7893.873846,2021,"Yield.LSU_01.0000138"
"211L1337","Conventional_Entry","Conventional","Long",8498.459177,2021,"Yield.LSU_01.0000138"
"211L1339","Conventional_Entry","Conventional","Long",7639.245252,2021,"Yield.LSU_01.0000138"
"211L1341","Conventional_Entry","Conventional","Long",7998.147052,2021,"Yield.LSU_01.0000138"
"211L1342","Conventional_Entry","Conventional","Long",8884.550095,2021,"Yield.LSU_01.0000138"
"211L1343","Conventional_Entry","Conventional","Long",8005.582999,2021,"Yield.LSU_01.0000138"
"211L1344","Conventional_Entry","Conventional","Long",9395.757687,2021,"Yield.LSU_01.0000138"
"211L1345","Conventional_Entry","Conventional","Long",7723.513767,2021,"Yield.LSU_01.0000138"
"211L1346","Conventional_Entry","Conventional","Long",6895.043619,2021,"Yield.LSU_01.0000138"
"211L1347","Conventional_Entry","Conventional","Long",9145.380367,2021,"Yield.LSU_01.0000138"
"211L1348","Conventional_Entry","Conventional","Long",8597.86405,2021,"Yield.LSU_01.0000138"
"211L1349","Conventional_Entry","Conventional","Long",7894.776435,2021,"Yield.LSU_01.0000138"
"211L1352","Conventional_Entry","Conventional","Long",9022.920302,2021,"Yield.LSU_01.0000138"
"211L1355","Conventional_Entry","Conventional","Long",7617.200042,2021,"Yield.LSU_01.0000138"
"211L1356","Conventional_Entry","Conventional","Long",6830.903524,2021,"Yield.LSU_01.0000138"
"211L1358","Conventional_Entry","Conventional","Long",8874.50316,2021,"Yield.LSU_01.0000138"
"211L1359","Conventional_Entry","Conventional","Long",7533.934053,2021,"Yield.LSU_01.0000138"
"211L1360","Conventional_Entry","Conventional","Long",8035.783577,2021,"Yield.LSU_01.0000138"
"211L1362","Conventional_Entry","Conventional","Long",8792.211037,2021,"Yield.LSU_01.0000138"
"211L1363","Conventional_Entry","Conventional","Long",8719.537121,2021,"Yield.LSU_01.0000138"
"211L1364","Conventional_Entry","Conventional","Long",7664.943694,2021,"Yield.LSU_01.0000138"
