germplasmName,BLUE,studyYear,Trait
LSU_RICE_0335,7.241666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0336,10.87166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0337,5.791666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0338,8.351666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0339,9.471666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0340,11.67166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0341,13.84166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0342,5.521666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0343,8.571666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0344,9.141666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0345,9.981666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0346,7.961666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0347,12.56166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0348,11.02166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0349,9.041666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0350,12.88166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0351,21.32166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0352,10.66166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0353,13.14166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0354,15.45166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0355,12.31166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0356,16.96166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0357,13.46166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0358,12.34166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0359,14.37166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0360,9.021666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0361,16.17166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0362,13.24166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0363,7.871666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0364,8.531666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0365,13.85166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0366,8.961666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0367,12.15166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0368,12.45166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0369,9.861666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0370,9.311666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0371,9.831666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0372,6.621666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0373,9.981666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0374,9.961666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0375,16.09166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0376,14.09166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0377,14.88166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0378,12.34166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0379,18.03166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0380,14.81166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0381,14.41166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0382,12.54166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0383,9.711666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0384,15.47166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0385,18.89166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0386,10.41166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0387,10.10166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0388,12.18166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0389,7.291666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0390,6.521666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0391,11.11166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0392,14.73166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0393,15.11166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0394,19.44166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0395,9.691666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0396,14.76166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0397,18.44166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0398,18.14166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0399,7.891666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0400,12.74166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0401,6.581666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0402,18.04166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0403,12.43166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0404,14.08166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0405,14.29166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0406,10.86166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0407,12.57166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0408,17.07166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0409,18.87166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0410,9.231666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0411,8.811666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0412,12.85166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0413,10.44166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0414,10.88166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0415,5.001666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0416,12.97166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0417,13.63166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0418,4.361666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0419,11.29166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0420,14.52166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0421,13.40166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0422,16.03166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0423,8.141666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0424,13.43166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0425,6.931666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0426,17.12166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0427,5.551666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0428,13.33166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0429,8.071666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0430,11.53166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0431,15.61166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0432,12.01166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0433,13.74166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0434,12.21166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0435,14.41166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0436,9.251666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0437,18.06166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0438,8.631666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0439,16.82166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0440,10.47166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0441,13.30166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0442,13.01166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0443,10.67166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0444,14.18166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0445,14.06166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0446,12.24166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0447,14.11166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0448,16.46166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0449,13.39166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0450,6.431666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0451,4.931666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0452,11.80166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0453,15.67166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0454,18.13166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0455,6.941666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0456,6.011666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0457,18.24166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0458,18.11166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0459,13.16166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0460,12.90166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0461,16.33166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0462,14.77166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0463,13.06166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0464,25.07833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0465,36.36833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0466,18.42833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0467,29.19833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0468,18.32833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0469,26.93833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0470,12.03833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0471,21.53833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0472,10.60833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0473,20.47833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0474,16.86833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0475,21.48833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0476,21.04833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0477,10.63833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0478,16.87833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0479,15.68833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0480,14.82833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0481,24.94833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0482,17.03833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0483,13.69833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0484,19.60833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0485,20.35833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0486,19.60833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0487,19.30833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0488,12.83833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0489,15.68833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0490,21.85833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0491,20.91833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0492,14.87833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0493,27.52833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0494,17.05833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0495,13.65833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0496,20.06833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0497,17.74833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0498,21.74833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0499,13.71833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0500,20.03833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0501,24.10833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0502,13.64833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0503,17.43833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0504,18.74833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0505,9.338333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0506,17.66833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0507,24.46833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0508,16.89833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0509,11.92833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0510,12.75833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0511,16.07833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0512,16.62833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0513,15.65833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0514,19.09833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0515,19.07833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0516,16.96833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0517,13.04833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0518,22.40833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0519,11.51833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0520,9.828333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0521,16.40833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0522,11.88833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0523,14.34833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0524,12.63833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0525,13.38833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0526,23.49833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0527,12.05833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0528,20.21833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0529,12.48833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0530,18.29833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0531,16.04833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0532,13.73833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0533,15.85833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0534,9.348333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0535,15.86833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0536,12.51833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0537,14.86833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0538,16.31833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0539,16.82833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0540,10.74833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0541,17.13833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0542,23.46833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0543,20.76833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0544,12.06833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0545,17.96833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0546,19.82833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0547,13.30833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0548,11.06833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0549,14.83833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0550,10.82833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0551,16.36833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0552,14.03833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0553,14.93833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0554,11.34833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0555,20.04833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0556,15.90833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0557,14.36833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0558,9.848333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0559,13.67833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0560,14.27833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0561,18.20833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0562,17.05833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0563,16.16833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0564,13.74833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0565,17.12833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0566,20.33833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0567,14.09833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0568,12.99833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0569,11.96833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0570,12.78833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0571,7.038333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0572,6.668333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0573,9.818333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0574,7.448333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0575,12.07833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0576,15.90833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0577,6.638333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0578,17.58833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0579,7.878333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0580,11.07833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0581,11.79833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0582,17.26833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0583,14.18833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0584,12.03833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0585,13.72833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0586,15.53833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0587,17.09833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0588,16.22833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0589,17.33833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0590,13.91833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0591,9.028333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0592,8.138333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0593,13.56833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0594,18.41833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0595,13.34833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0596,11.62833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0597,12.47833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0598,7.618333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0599,9.588333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0600,7.918333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0601,13.29833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0602,14.08833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0603,8.028333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0604,10.75833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0605,11.03833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0606,9.308333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0607,8.188333333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0250,13.70166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0251,6.115,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0266,11.16166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0267,5.411666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0268,11.485,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0270,2.901666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0608,8.441666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0609,4.001666667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0253,17.285,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0610,15.97833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0611,14.95833333,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0612,12.97166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0613,12.70166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0614,15.51166667,2019,Chalk.impact.LSU_01.0000108
LSU_RICE_0277,74.99915225,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0278,75.32580273,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0279,73.81689624,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0280,79.76369089,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0281,72.77166241,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0282,74.74979154,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0283,73.65837896,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0284,79.09227003,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0285,78.43196019,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0286,78.99563402,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0287,81.02594224,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0288,76.44457987,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0289,76.68688587,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0290,72.56954545,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0291,72.51234989,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0292,74.51949252,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0293,68.30114229,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0294,74.20918029,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0295,75.91536068,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0296,75.09009403,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0297,74.3313212,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0298,76.41032045,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0299,76.88406281,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0300,75.13311231,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0301,71.90802887,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0302,74.95933351,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0303,77.13420084,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0304,75.84750334,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0305,80.71378034,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0306,74.89292939,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0307,79.44761286,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0308,77.28458129,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0309,73.15018236,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0310,73.79721029,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0311,77.30775901,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0312,74.88332592,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0313,77.57486838,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0314,75.74998475,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0315,73.29244073,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0316,75.39751865,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0317,75.1057989,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0318,76.46132821,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0319,76.94115015,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0320,77.98718659,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0321,72.90795538,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0322,74.77223843,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0323,77.6382949,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0324,79.73592394,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0325,79.83538121,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0326,75.68113656,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0327,78.27243346,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0328,73.68645295,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0329,75.16523191,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0330,76.90669415,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0331,74.5719805,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0332,75.19081515,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0333,75.47467586,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0334,75.42409532,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0335,74.98583342,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0336,71.42255471,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0337,76.87624333,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0338,73.53996287,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0339,74.77026826,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0340,75.87916428,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0341,72.60572486,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0342,79.2612034,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0343,76.38102258,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0344,76.07414536,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0345,76.51909384,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0346,76.62156835,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0347,76.00827414,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0348,77.00354479,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0349,79.70225118,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0350,74.15121028,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0351,75.2141174,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0352,77.40179581,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0353,76.38097086,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0355,81.25096952,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0356,79.78695309,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0357,80.08487993,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0358,74.10635608,2019,Days.to.heading.LSU_01.0000130
